,index,player,team,type,shot_outcome,shot_body_part,shot_type,location,shot_statsbomb_xg
715,3628,Abdalla Mahmoud El Said Bekhit,Egypt,Shot,Wayward,Right Foot,Open Play,"[105.0, 48.0]",0.07167304
716,3629,Tarek Hamed,Egypt,Shot,Blocked,Right Foot,Open Play,"[88.0, 37.0]",0.014404537
717,3630,Luis Alberto Suárez Díaz,Uruguay,Shot,Saved,Right Foot,Open Play,"[114.0, 48.0]",0.19446543
718,3631,Mahmoud Ibrahim Hassan,Egypt,Shot,Off T,Right Foot,Open Play,"[92.0, 19.0]",0.009394831
719,3632,Carlos Andrés Sánchez Arcosa,Uruguay,Shot,Blocked,Right Foot,Open Play,"[94.0, 50.0]",0.027889334
720,3633,Edinson Roberto Cavani Gómez,Uruguay,Shot,Blocked,Left Foot,Open Play,"[108.0, 49.0]",0.031184042
721,3634,Ahmed Fathy Abdel Meneim Ibrahim,Egypt,Shot,Saved,Right Foot,Open Play,"[98.0, 62.0]",0.014327607
722,3635,Mohamed Naser Elsayed Elneny,Egypt,Shot,Blocked,Right Foot,Open Play,"[105.0, 52.0]",0.08690245
723,3636,Edinson Roberto Cavani Gómez,Uruguay,Shot,Saved,Right Foot,Open Play,"[99.0, 34.0]",0.04720993
724,3637,José María Giménez de Vargas,Uruguay,Shot,Off T,Head,Open Play,"[112.0, 44.0]",0.04223481
725,3638,José María Giménez de Vargas,Uruguay,Shot,Blocked,Head,Open Play,"[112.0, 36.0]",0.09001233
726,3640,José Martín Cáceres Silva,Uruguay,Shot,Blocked,Right Foot,Open Play,"[110.0, 38.0]",0.21145166
727,3641,José María Giménez de Vargas,Uruguay,Shot,Goal,Head,Open Play,"[113.0, 37.0]",0.09082896
728,3642,Mohamed Naser Elsayed Elneny,Egypt,Shot,Blocked,Right Foot,Open Play,"[104.0, 56.0]",0.024087483
729,3296,Gylfi Þór Sigurðsson,Iceland,Shot,Off T,Left Foot,Open Play,"[96.0, 53.0]",0.01601957
730,3297,Nicolás Hernán Otamendi,Argentina,Shot,Off T,Left Foot,Open Play,"[111.0, 43.0]",0.12949876
731,3298,Nicolás Alejandro Tagliafico,Argentina,Shot,Off T,Head,Open Play,"[105.0, 45.0]",0.021005532
732,3299,Alfreð Finnbogason,Iceland,Shot,Off T,Right Foot,Open Play,"[115.0, 57.0]",0.049077753
733,3300,Johann Berg Guðmunds­son,Iceland,Shot,Blocked,Left Foot,Open Play,"[100.0, 54.0]",0.039541468
734,3301,Birkir Bjarnason,Iceland,Shot,Off T,Right Foot,Open Play,"[107.0, 32.0]",0.1407982
735,3302,Nicolás Hernán Otamendi,Argentina,Shot,Off T,Right Foot,Open Play,"[86.0, 50.0]",0.01826074
736,3303,Lionel Andrés Messi Cuccittini,Argentina,Shot,Saved,Left Foot,Open Play,"[97.0, 49.0]",0.038232766
737,3304,Faustino Marcos Alberto Rojo,Argentina,Shot,Blocked,Left Foot,Open Play,"[90.0, 23.0]",0.016512085
738,3305,Sergio Leonel Agüero del Castillo,Argentina,Shot,Goal,Left Foot,Open Play,"[106.0, 37.0]",0.10734366
739,3306,Lionel Andrés Messi Cuccittini,Argentina,Shot,Saved,Left Foot,Open Play,"[96.0, 26.0]",0.0138822915
740,3307,Alfreð Finnbogason,Iceland,Shot,Wayward,Other,Open Play,"[114.0, 40.0]",0.29489112
741,3308,Alfreð Finnbogason,Iceland,Shot,Goal,Right Foot,Open Play,"[113.0, 39.0]",0.3489753
742,3309,Nicolás Alejandro Tagliafico,Argentina,Shot,Blocked,Head,Open Play,"[111.0, 34.0]",0.0339513
743,3310,Nicolás Hernán Otamendi,Argentina,Shot,Saved,Head,Open Play,"[109.0, 35.0]",0.022110928
744,3311,Lucas Rodrigo Biglia,Argentina,Shot,Off T,Right Foot,Open Play,"[95.0, 31.0]",0.03413814
745,3312,Lionel Andrés Messi Cuccittini,Argentina,Shot,Blocked,Left Foot,Open Play,"[111.0, 22.0]",0.019061089
746,3313,Lucas Rodrigo Biglia,Argentina,Shot,Off T,Head,Open Play,"[116.0, 48.0]",0.05296468
747,3314,Gylfi Þór Sigurðsson,Iceland,Shot,Saved,Right Foot,Open Play,"[111.0, 26.0]",0.031305786
748,3315,Gylfi Þór Sigurðsson,Iceland,Shot,Off T,Right Foot,Open Play,"[102.0, 29.0]",0.03900825
749,3316,Nicolás Hernán Otamendi,Argentina,Shot,Off T,Head,Open Play,"[113.0, 44.0]",0.056224994
750,3317,Gylfi Þór Sigurðsson,Iceland,Shot,Blocked,Right Foot,Open Play,"[118.0, 24.0]",0.025932232
751,3318,Sergio Leonel Agüero del Castillo,Argentina,Shot,Blocked,Right Foot,Open Play,"[111.0, 49.0]",0.079980224
752,3319,Sergio Leonel Agüero del Castillo,Argentina,Shot,Blocked,Right Foot,Open Play,"[107.0, 55.0]",0.02577623
753,3320,Éver Maximiliano David Banega,Argentina,Shot,Blocked,Left Foot,Open Play,"[101.0, 37.0]",0.043737683
754,3321,Lionel Andrés Messi Cuccittini,Argentina,Shot,Saved,Left Foot,Penalty,"[109.0, 41.0]",0.76
755,3322,Lionel Andrés Messi Cuccittini,Argentina,Shot,Blocked,Left Foot,Open Play,"[105.0, 58.0]",0.012402781
756,3323,Lionel Andrés Messi Cuccittini,Argentina,Shot,Off T,Left Foot,Free Kick,"[92.0, 58.0]",0.02566701
757,3324,Eduardo Antonio Salvio,Argentina,Shot,Blocked,Left Foot,Open Play,"[100.0, 53.0]",0.032266922
758,3325,Éver Maximiliano David Banega,Argentina,Shot,Saved,Right Foot,Open Play,"[97.0, 20.0]",0.013225068
759,3326,Lionel Andrés Messi Cuccittini,Argentina,Shot,Blocked,Left Foot,Free Kick,"[92.0, 61.0]",0.027346984
760,3327,Lionel Andrés Messi Cuccittini,Argentina,Shot,Off T,Left Foot,Open Play,"[97.0, 44.0]",0.04186173
761,3328,Cristian David Pavón,Argentina,Shot,Blocked,Right Foot,Open Play,"[100.0, 27.0]",0.030620873
762,3329,Lionel Andrés Messi Cuccittini,Argentina,Shot,Blocked,Left Foot,Open Play,"[98.0, 44.0]",0.040901918
763,3330,Javier Alejandro Mascherano,Argentina,Shot,Saved,Right Foot,Open Play,"[95.0, 55.0]",0.015573943
764,3331,Lionel Andrés Messi Cuccittini,Argentina,Shot,Off T,Right Foot,Open Play,"[105.0, 52.0]",0.032571137
765,3332,Lionel Andrés Messi Cuccittini,Argentina,Shot,Blocked,Left Foot,Free Kick,"[90.0, 36.0]",0.057363074
766,4859,Yuri Zhirkov,Russia,Shot,Blocked,Left Foot,Open Play,"[91.0, 21.0]",0.011975838
767,4860,Roman Zobnin,Russia,Shot,Off T,Right Foot,Open Play,"[96.0, 52.0]",0.026616063
768,4861,Aleksandr Golovin,Russia,Shot,Off T,Right Foot,Open Play,"[104.0, 31.0]",0.100031435
769,4862,Artem Dzyuba,Russia,Shot,Blocked,Head,Open Play,"[110.0, 33.0]",0.04631503
770,4863,Artem Dzyuba,Russia,Shot,Goal,Right Foot,Penalty,"[108.0, 40.0]",0.76
771,4864,Francisco Román Alarcón Suárez,Spain,Shot,Blocked,Right Foot,Open Play,"[100.0, 27.0]",0.032987177
772,4865,Diego da Silva Costa,Spain,Shot,Saved,Right Foot,Open Play,"[117.0, 51.0]",0.109059714
773,4866,Diego da Silva Costa,Spain,Shot,Saved,Head,Open Play,"[113.0, 47.0]",0.058154747
774,4867,Marco Asensio Willemsen,Spain,Shot,Wayward,Right Foot,Open Play,"[111.0, 47.0]",0.10658861
775,4868,Jordi Alba Ramos,Spain,Shot,Saved,Other,Open Play,"[110.0, 34.0]",0.12469785
776,4869,Diego da Silva Costa,Spain,Shot,Off T,Head,Open Play,"[109.0, 34.0]",0.02583438
777,4870,Sergio Busquets i Burgos,Spain,Shot,Wayward,Left Foot,Open Play,"[97.0, 33.0]",0.035293642
778,4871,David Josué Jiménez Silva,Spain,Shot,Off T,Head,Open Play,"[111.0, 46.0]",0.05723268
779,4872,Sergio Busquets i Burgos,Spain,Shot,Blocked,Right Foot,Open Play,"[109.0, 41.0]",0.056402013
780,4873,Andrés Iniesta Luján,Spain,Shot,Saved,Right Foot,Open Play,"[99.0, 34.0]",0.04516173
781,4874,Iago Aspas Juncal,Spain,Shot,Saved,Left Foot,Open Play,"[115.0, 26.0]",0.05273649
782,4875,Gerard Piqué Bernabéu,Spain,Shot,Off T,Head,Open Play,"[112.0, 35.0]",0.026559493
783,4876,Sergio Ramos García,Spain,Shot,Off T,Head,Open Play,"[112.0, 42.0]",0.060633704
784,4877,Fyodor Smolov,Russia,Shot,Blocked,Right Foot,Open Play,"[104.0, 24.0]",0.033167183
785,4878,Denis Cheryshev,Russia,Shot,Off T,Head,Open Play,"[112.0, 39.0]",0.1822118
786,4879,Jordi Alba Ramos,Spain,Shot,Blocked,Left Foot,Open Play,"[95.0, 26.0]",0.020759596
787,4880,Jorge Resurrección Merodio,Spain,Shot,Off T,Right Foot,Open Play,"[84.0, 40.0]",0.008991639
788,4881,Marco Asensio Willemsen,Spain,Shot,Saved,Left Foot,Open Play,"[97.0, 32.0]",0.028827675
789,4882,Iago Aspas Juncal,Spain,Shot,Blocked,Left Foot,Open Play,"[106.0, 27.0]",0.051986877
790,4883,Gerard Piqué Bernabéu,Spain,Shot,Saved,Head,Open Play,"[108.0, 40.0]",0.052524343
791,4884,Andrés Iniesta Luján,Spain,Shot,Blocked,Left Foot,Open Play,"[99.0, 33.0]",0.04410862
792,4885,Rodrigo Moreno Machado,Spain,Shot,Saved,Right Foot,Open Play,"[114.0, 54.0]",0.065044984
793,4886,Daniel Carvajal Ramos,Spain,Shot,Blocked,Left Foot,Open Play,"[108.0, 42.0]",0.122587204
794,4887,Rodrigo Moreno Machado,Spain,Shot,Off T,Left Foot,Open Play,"[101.0, 44.0]",0.076937445
795,4888,Gerard Piqué Bernabéu,Spain,Shot,Blocked,Left Foot,Open Play,"[108.0, 59.0]",0.019856269
796,4889,Aleksandr Erokhin,Russia,Shot,Blocked,Head,Open Play,"[113.0, 45.0]",0.081559144
797,4890,Rodrigo Moreno Machado,Spain,Shot,Saved,Left Foot,Open Play,"[99.0, 35.0]",0.09485871
798,4891,Andrés Iniesta Luján,Spain,Shot,Goal,Right Foot,Penalty,"[109.0, 41.0]",0.76
799,4892,Fyodor Smolov,Russia,Shot,Goal,Right Foot,Penalty,"[109.0, 41.0]",0.76
800,4893,Gerard Piqué Bernabéu,Spain,Shot,Goal,Right Foot,Penalty,"[109.0, 41.0]",0.76
801,4894,Sergei Ignashevich,Russia,Shot,Goal,Right Foot,Penalty,"[109.0, 41.0]",0.76
802,4895,Jorge Resurrección Merodio,Spain,Shot,Saved,Right Foot,Penalty,"[109.0, 41.0]",0.76
803,4896,Aleksandr Golovin,Russia,Shot,Goal,Right Foot,Penalty,"[109.0, 41.0]",0.76
804,4897,Sergio Ramos García,Spain,Shot,Goal,Right Foot,Penalty,"[109.0, 41.0]",0.76
805,4898,Denis Cheryshev,Russia,Shot,Goal,Left Foot,Penalty,"[109.0, 41.0]",0.76
806,4899,Iago Aspas Juncal,Spain,Shot,Saved,Left Foot,Penalty,"[109.0, 41.0]",0.76
807,3297,Thomas Meunier,Belgium,Shot,Saved,Left Foot,Open Play,"[100.0, 51.0]",0.030079601
808,3298,Eden Hazard,Belgium,Shot,Goal,Right Foot,Penalty,"[108.0, 40.0]",0.76
809,3299,Axel Witsel,Belgium,Shot,Blocked,Right Foot,Open Play,"[109.0, 24.0]",0.049662188
810,3300,Eden Hazard,Belgium,Shot,Saved,Right Foot,Open Play,"[110.0, 44.0]",0.24408586
811,3301,Yannick Ferreira Carrasco,Belgium,Shot,Saved,Right Foot,Open Play,"[101.0, 21.0]",0.018060315
812,3302,Romelu Lukaku Menama,Belgium,Shot,Goal,Left Foot,Open Play,"[104.0, 33.0]",0.23132385
813,3303,Dylan Bronn,Tunisia,Shot,Goal,Head,Open Play,"[112.0, 41.0]",0.1351952
814,3304,Yannick Ferreira Carrasco,Belgium,Shot,Saved,Right Foot,Open Play,"[107.0, 33.0]",0.09233936
815,3305,Toby Alderweireld,Belgium,Shot,Off T,Right Foot,Open Play,"[102.0, 56.0]",0.02820845
816,3306,Axel Witsel,Belgium,Shot,Blocked,Left Foot,Open Play,"[100.0, 34.0]",0.091529965
817,3307,Wahbi Khazri,Tunisia,Shot,Off T,Right Foot,Open Play,"[106.0, 69.0]",0.06366108
818,3308,Ferjani Sassi,Tunisia,Shot,Off T,Left Foot,Open Play,"[101.0, 45.0]",0.09220893
819,3309,Wahbi Khazri,Tunisia,Shot,Saved,Right Foot,Open Play,"[88.0, 26.0]",0.017847752
820,3310,Fakhreddine Ben Youssef,Tunisia,Shot,Off T,Right Foot,Open Play,"[96.0, 37.0]",0.034719113
821,3311,Saîf-Eddine Khaoui,Tunisia,Shot,Blocked,Left Foot,Open Play,"[117.0, 27.0]",0.027620574
822,3312,Romelu Lukaku Menama,Belgium,Shot,Goal,Right Foot,Open Play,"[112.0, 45.0]",0.5764766
823,3313,Toby Alderweireld,Belgium,Shot,Off T,Right Foot,Open Play,"[115.0, 48.0]",0.06055075
824,3314,Wahbi Khazri,Tunisia,Shot,Wayward,Right Foot,Open Play,"[113.0, 44.0]",0.2933327
825,3315,Anice Badri,Tunisia,Shot,Saved,Left Foot,Open Play,"[99.0, 24.0]",0.03409846
826,3316,Eden Hazard,Belgium,Shot,Goal,Left Foot,Open Play,"[109.0, 38.0]",0.78923815
827,3317,Fakhreddine Ben Youssef,Tunisia,Shot,Wayward,Head,Open Play,"[112.0, 37.0]",0.13028686
828,3318,Ferjani Sassi,Tunisia,Shot,Off T,Right Foot,Open Play,"[94.0, 55.0]",0.022455232
829,3319,Anice Badri,Tunisia,Shot,Wayward,Right Foot,Open Play,"[109.0, 42.0]",0.117948756
830,3320,Yannick Ferreira Carrasco,Belgium,Shot,Off T,Right Foot,Open Play,"[102.0, 29.0]",0.041763276
831,3321,Eden Hazard,Belgium,Shot,Off T,Right Foot,Open Play,"[97.0, 30.0]",0.037141927
832,3322,Wahbi Khazri,Tunisia,Shot,Blocked,Right Foot,Open Play,"[101.0, 16.0]",0.036777098
833,3323,Naïm Sliti,Tunisia,Shot,Blocked,Right Foot,Open Play,"[101.0, 45.0]",0.08310661
834,3324,Anice Badri,Tunisia,Shot,Saved,Left Foot,Open Play,"[100.0, 30.0]",0.1010899
835,3325,Saîf-Eddine Khaoui,Tunisia,Shot,Wayward,Left Foot,Open Play,"[93.0, 41.0]",0.013837011
836,3326,Michy Batshuayi Tunga,Belgium,Shot,Blocked,Left Foot,Open Play,"[114.0, 29.0]",0.7316597
837,3327,Yannick Ferreira Carrasco,Belgium,Shot,Saved,Right Foot,Open Play,"[104.0, 23.0]",0.028426154
838,3329,Thomas Meunier,Belgium,Shot,Off T,Right Foot,Open Play,"[108.0, 58.0]",0.02469672
839,3330,Michy Batshuayi Tunga,Belgium,Shot,Saved,Left Foot,Open Play,"[113.0, 39.0]",0.3214559
840,3331,Michy Batshuayi Tunga,Belgium,Shot,Blocked,Left Foot,Open Play,"[113.0, 54.0]",0.087478675
841,3332,Axel Witsel,Belgium,Shot,Off T,Right Foot,Open Play,"[94.0, 56.0]",0.010292118
842,3333,Michy Batshuayi Tunga,Belgium,Shot,Goal,Left Foot,Open Play,"[113.0, 35.0]",0.16502693
843,3334,Wahbi Khazri,Tunisia,Shot,Off T,Right Foot,Open Play,"[63.0, 42.0]",0.011951736
844,3335,Michy Batshuayi Tunga,Belgium,Shot,Off T,Left Foot,Open Play,"[103.0, 37.0]",0.21442711
845,3336,Wahbi Khazri,Tunisia,Shot,Goal,Right Foot,Open Play,"[111.0, 44.0]",0.27132893
846,2992,Luis Jan Piers Advíncula Castrillón,Peru,Shot,Off T,Right Foot,Open Play,"[87.0, 57.0]",0.010184587
847,2993,Víctor Yoshimar Yotún Flores,Peru,Shot,Saved,Left Foot,Open Play,"[84.0, 24.0]",0.009402218
848,2994,Édison Michael Flores Peralta,Peru,Shot,Off T,Left Foot,Open Play,"[87.0, 41.0]",0.01631135
849,2995,André Martín Carrillo Díaz,Peru,Shot,Saved,Left Foot,Open Play,"[103.0, 58.0]",0.024568832
850,2996,Renato Fabrizio Tapia Cortijo,Peru,Shot,Blocked,Right Foot,Open Play,"[86.0, 43.0]",0.011179907
851,2997,Alberto Junior Rodríguez Valdelomar,Peru,Shot,Wayward,Head,Open Play,"[107.0, 37.0]",0.014436409
852,2998,Pione Sisto Ifolo Emirmija,Denmark,Shot,Blocked,Left Foot,Open Play,"[113.0, 26.0]",0.03826663
853,2999,Thomas Delaney,Denmark,Shot,Off T,Left Foot,Open Play,"[88.0, 36.0]",0.019103376
854,3000,Jefferson Agustín Farfán Guadalupe,Peru,Shot,Blocked,Right Foot,Open Play,"[108.0, 51.0]",0.103540614
855,3001,Christian Dannemann Eriksen,Denmark,Shot,Blocked,Right Foot,Free Kick,"[100.0, 52.0]",0.08701279
856,3002,Lasse Schöne,Denmark,Shot,Saved,Right Foot,Open Play,"[94.0, 43.0]",0.016224092
857,3003,Thomas Delaney,Denmark,Shot,Off T,Left Foot,Open Play,"[102.0, 24.0]",0.028146343
858,3004,Christian Alberto Cueva Bravo,Peru,Shot,Off T,Right Foot,Penalty,"[108.0, 40.0]",0.76
859,3005,Yussuf Yurary Poulsen,Denmark,Shot,Off T,Head,Open Play,"[115.0, 45.0]",0.091306984
860,3006,Jefferson Agustín Farfán Guadalupe,Peru,Shot,Blocked,Right Foot,Open Play,"[110.0, 60.0]",0.015112563
861,3007,Jens Stryger Larsen,Denmark,Shot,Off T,Right Foot,Open Play,"[90.0, 36.0]",0.008607886
862,3008,Christian Dannemann Eriksen,Denmark,Shot,Off T,Left Foot,Open Play,"[103.0, 59.0]",0.011762356
863,3009,Édison Michael Flores Peralta,Peru,Shot,Off T,Left Foot,Open Play,"[114.0, 50.0]",0.1934625
864,3010,Yussuf Yurary Poulsen,Denmark,Shot,Goal,Left Foot,Open Play,"[108.0, 28.0]",0.2005442
865,3011,Édison Michael Flores Peralta,Peru,Shot,Saved,Left Foot,Open Play,"[108.0, 29.0]",0.12927915
866,3012,José Paolo Guerrero González,Peru,Shot,Saved,Head,Open Play,"[113.0, 41.0]",0.12837866
867,3013,Alberto Junior Rodríguez Valdelomar,Peru,Shot,Off T,Head,Open Play,"[113.0, 50.0]",0.03474779
868,3014,Luis Jan Piers Advíncula Castrillón,Peru,Shot,Saved,Left Foot,Open Play,"[109.0, 59.0]",0.0214674
869,3015,José Paolo Guerrero González,Peru,Shot,Off T,Right Foot,Open Play,"[112.0, 40.0]",0.089640394
870,3016,Nicolai Jørgensen,Denmark,Shot,Blocked,Left Foot,Open Play,"[104.0, 49.0]",0.1351464
871,3017,Jefferson Agustín Farfán Guadalupe,Peru,Shot,Saved,Right Foot,Open Play,"[108.0, 43.0]",0.18401816
872,3018,Christian Dannemann Eriksen,Denmark,Shot,Saved,Left Foot,Open Play,"[105.0, 32.0]",0.28883302
873,3019,José Paolo Guerrero González,Peru,Shot,Wayward,Head,Open Play,"[112.0, 41.0]",0.08511509
874,3498,Luis Alberto Suárez Díaz,Uruguay,Shot,Blocked,Left Foot,Open Play,"[101.0, 30.0]",0.056073762
875,3499,Mohammed Al Burayk,Saudi Arabia,Shot,Blocked,Right Foot,Free Kick,"[93.0, 31.0]",0.059942707
876,3500,Edinson Roberto Cavani Gómez,Uruguay,Shot,Off T,Left Foot,Open Play,"[110.0, 34.0]",0.09240133
877,3501,Luis Alberto Suárez Díaz,Uruguay,Shot,Off T,Right Foot,Open Play,"[119.0, 53.0]",0.033094108
878,3502,Fahad Mosaed Al Muwallad Al Harbi,Saudi Arabia,Shot,Off T,Right Foot,Open Play,"[111.0, 57.0]",0.023366477
879,3503,Luis Alberto Suárez Díaz,Uruguay,Shot,Goal,Left Foot,Open Play,"[114.0, 43.0]",0.34651524
880,3504,Edinson Roberto Cavani Gómez,Uruguay,Shot,Blocked,Right Foot,Open Play,"[110.0, 52.0]",0.14339069
881,3505,Hattan Babhir,Saudi Arabia,Shot,Saved,Left Foot,Open Play,"[96.0, 58.0]",0.019066188
882,3506,Hattan Babhir,Saudi Arabia,Shot,Off T,Right Foot,Open Play,"[112.0, 49.0]",0.059631865
883,3507,Salem Mohammed Al Dawsari,Saudi Arabia,Shot,Off T,Right Foot,Open Play,"[83.0, 40.0]",0.01168076
884,3508,Luis Alberto Suárez Díaz,Uruguay,Shot,Saved,Right Foot,Free Kick,"[87.0, 42.0]",0.023609823
885,3509,Carlos Andrés Sánchez Arcosa,Uruguay,Shot,Off T,Head,Open Play,"[112.0, 47.0]",0.18843523
886,3510,Luis Alberto Suárez Díaz,Uruguay,Shot,Blocked,Left Foot,Open Play,"[105.0, 59.0]",0.012183662
887,3511,José Martín Cáceres Silva,Uruguay,Shot,Off T,Head,Open Play,"[114.0, 43.0]",0.110546805
888,3512,José Martín Cáceres Silva,Uruguay,Shot,Blocked,Right Foot,Open Play,"[112.0, 34.0]",0.07497856
889,3513,Lucas Torreira Di Pascua,Uruguay,Shot,Blocked,Right Foot,Open Play,"[92.0, 40.0]",0.018949896
890,3514,Edinson Roberto Cavani Gómez,Uruguay,Shot,Off T,Head,Open Play,"[105.0, 45.0]",0.04168759
891,3515,Edinson Roberto Cavani Gómez,Uruguay,Shot,Saved,Right Foot,Open Play,"[104.0, 41.0]",0.33663368
892,3516,Luis Alberto Suárez Díaz,Uruguay,Shot,Wayward,Other,Open Play,"[102.0, 40.0]",0.062890865
893,3517,Yasir Gharsan Al Shahrani,Saudi Arabia,Shot,Blocked,Left Foot,Open Play,"[94.0, 21.0]",0.014587843
894,3518,Mohammed Kanoo,Saudi Arabia,Shot,Saved,Head,Open Play,"[111.0, 47.0]",0.036899474
895,3519,Yasir Gharsan Al Shahrani,Saudi Arabia,Shot,Blocked,Right Foot,Open Play,"[98.0, 24.0]",0.03362304
896,3185,Edson Omar Álvarez Velázquez,Mexico,Shot,Wayward,Head,Open Play,"[112.0, 41.0]",0.08131194
897,3186,Javier Hernández Balcázar,Mexico,Shot,Off T,Head,Open Play,"[107.0, 45.0]",0.022343852
898,3187,Carlos Joel Salcedo Hernández,Mexico,Shot,Saved,Head,Open Play,"[111.0, 49.0]",0.016294168
899,3188,Heung-Min Son,South Korea,Shot,Blocked,Left Foot,Open Play,"[109.0, 51.0]",0.076773115
900,3189,Heung-Min Son,South Korea,Shot,Blocked,Right Foot,Open Play,"[111.0, 49.0]",0.15338257
901,3190,Heung-Min Son,South Korea,Shot,Blocked,Left Foot,Open Play,"[98.0, 49.0]",0.036926463
902,3191,Sung-Yeung Ki,South Korea,Shot,Saved,Head,Open Play,"[109.0, 44.0]",0.03297988
903,3192,Carlos Alberto Vela Garrido,Mexico,Shot,Goal,Left Foot,Penalty,"[109.0, 41.0]",0.76
904,3193,Miguel Arturo Layún Prado,Mexico,Shot,Saved,Right Foot,Open Play,"[105.0, 42.0]",0.12131017
905,3194,Heung-Min Son,South Korea,Shot,Off T,Right Foot,Free Kick,"[87.0, 41.0]",0.046977233
906,3195,Heung-Min Son,South Korea,Shot,Saved,Right Foot,Open Play,"[118.0, 30.0]",0.05557566
907,3196,Hirving Rodrigo Lozano Bahena,Mexico,Shot,Off T,Right Foot,Open Play,"[108.0, 26.0]",0.058653574
908,3197,Seon-Min Moon,South Korea,Shot,Blocked,Left Foot,Open Play,"[94.0, 48.0]",0.018871136
909,3198,Heung-Min Son,South Korea,Shot,Blocked,Left Foot,Open Play,"[99.0, 32.0]",0.04888812
910,3199,Hirving Rodrigo Lozano Bahena,Mexico,Shot,Off T,Right Foot,Open Play,"[100.0, 28.0]",0.047700748
911,3200,Javier Hernández Balcázar,Mexico,Shot,Off T,Right Foot,Open Play,"[90.0, 46.0]",0.044901174
912,3201,Seon-Min Moon,South Korea,Shot,Blocked,Right Foot,Open Play,"[110.0, 47.0]",0.109867536
913,3202,Jae-Sung Lee,South Korea,Shot,Saved,Left Foot,Open Play,"[105.0, 68.0]",0.039947994
914,3203,Sung-Yeung Ki,South Korea,Shot,Saved,Right Foot,Open Play,"[103.0, 18.0]",0.015464206
915,3204,José Andrés Guardado Hernández,Mexico,Shot,Blocked,Right Foot,Open Play,"[96.0, 46.0]",0.04579644
916,3205,José Andrés Guardado Hernández,Mexico,Shot,Saved,Left Foot,Open Play,"[104.0, 36.0]",0.088599935
917,3206,Hirving Rodrigo Lozano Bahena,Mexico,Shot,Blocked,Left Foot,Open Play,"[100.0, 39.0]",0.28260243
918,3207,Jae-Sung Lee,South Korea,Shot,Blocked,Left Foot,Open Play,"[104.0, 38.0]",0.073453434
919,3208,Carlos Alberto Vela Garrido,Mexico,Shot,Off T,Left Foot,Open Play,"[101.0, 58.0]",0.015128958
920,3209,Javier Hernández Balcázar,Mexico,Shot,Goal,Right Foot,Open Play,"[111.0, 32.0]",0.2427933
921,3210,Hee-Chan Hwang,South Korea,Shot,Saved,Right Foot,Open Play,"[99.0, 40.0]",0.034576014
922,3211,Sung-Yeung Ki,South Korea,Shot,Blocked,Right Foot,Open Play,"[88.0, 52.0]",0.013170066
923,3212,Jae-Sung Lee,South Korea,Shot,Blocked,Left Foot,Open Play,"[95.0, 49.0]",0.01985081
924,3213,Heung-Min Son,South Korea,Shot,Off T,Right Foot,Open Play,"[94.0, 40.0]",0.028156519
925,3214,Héctor Miguel Herrera López,Mexico,Shot,Off T,Right Foot,Open Play,"[96.0, 47.0]",0.013422709
926,3215,Heung-Min Son,South Korea,Shot,Goal,Left Foot,Open Play,"[97.0, 54.0]",0.02432912
927,3554,Khalid Boutaïb,Morocco,Shot,Goal,Left Foot,Open Play,"[107.0, 45.0]",0.5165252
928,3555,Andrés Iniesta Luján,Spain,Shot,Off T,Left Foot,Open Play,"[97.0, 27.0]",0.023178833
929,3556,Francisco Román Alarcón Suárez,Spain,Shot,Goal,Right Foot,Open Play,"[114.0, 38.0]",0.43235505
930,3557,Gerard Piqué Bernabéu,Spain,Shot,Saved,Head,Open Play,"[112.0, 45.0]",0.021008661
931,3558,Andrés Iniesta Luján,Spain,Shot,Blocked,Right Foot,Open Play,"[102.0, 34.0]",0.074768975
932,3559,Khalid Boutaïb,Morocco,Shot,Saved,Left Foot,Open Play,"[114.0, 34.0]",0.27674928
933,3560,Diego da Silva Costa,Spain,Shot,Wayward,Left Foot,Open Play,"[106.0, 31.0]",0.18203473
934,3561,Sergio Busquets i Burgos,Spain,Shot,Off T,Head,Open Play,"[112.0, 38.0]",0.11132133
935,3562,Hakim Ziyech,Morocco,Shot,Off T,Left Foot,Open Play,"[94.0, 30.0]",0.026024703
936,3563,Diego da Silva Costa,Spain,Shot,Wayward,Right Foot,Open Play,"[116.0, 37.0]",0.4616971
937,3564,Mbark Boussoufa,Morocco,Shot,Off T,Head,Open Play,"[117.0, 50.0]",0.046095222
938,3565,Francisco Román Alarcón Suárez,Spain,Shot,Wayward,Right Foot,Open Play,"[99.0, 43.0]",0.04058046
939,3567,Gerard Piqué Bernabéu,Spain,Shot,Off T,Right Foot,Open Play,"[87.0, 53.0]",0.015974728
940,3568,Nabil Dirar,Morocco,Shot,Wayward,Right Foot,Open Play,"[110.0, 52.0]",0.058924574
941,3569,Thiago Alcântara do Nascimento,Spain,Shot,Wayward,Left Foot,Open Play,"[106.0, 51.0]",0.097458236
942,3570,Francisco Román Alarcón Suárez,Spain,Shot,Blocked,Head,Open Play,"[115.0, 37.0]",0.095473155
943,3571,Gerard Piqué Bernabéu,Spain,Shot,Off T,Head,Open Play,"[111.0, 40.0]",0.029763825
944,3572,David Josué Jiménez Silva,Spain,Shot,Wayward,Left Foot,Open Play,"[110.0, 52.0]",0.0920217
945,3573,Thiago Alcântara do Nascimento,Spain,Shot,Off T,Right Foot,Open Play,"[101.0, 31.0]",0.03558211
